;ensembl_gene_id_version;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;AD3_26.1;AD3_26.2;AD3_26.3;840_26.1;840_26.2;840_26.3;AD2_26.1;AD2_26.2;AD2_26.3;external_gene_name;gene_biotype
12;ENSG00000003987.14;552.8028741;-0.020843332;0.104849864;43.303756;3.95E-10;5.38E-09;497.4546614;431.3092935;481.7588839;453.0658858;501.7792053;458.0343384;773.8068228;733.0893587;644.927417;MTMR7;protein_coding
13;ENSG00000003989.17;52.30881485;-0.736629626;0.214601861;15.75519878;0.000379142;0.001723464;88.76151802;91.66345518;48.72963423;37.75549049;43.40284266;29.37512384;38.50252395;48.25658244;44.33216287;SLC7A2;protein_coding
14;ENSG00000004059.11;1207.427794;0.278816129;0.079793459;12.53954684;0.001892657;0.007087235;1033.925375;1074.590327;1125.211554;1326.835809;1346.546728;1277.273903;1153.197547;1234.136427;1295.132473;ARF5;protein_coding
15;ENSG00000004139.14;364.5919787;-0.633088938;0.112568434;43.25167188;4.06E-10;5.50E-09;432.1027745;415.7592431;372.1172068;231.9265844;281.5891743;261.1122119;448.8830841;423.0151482;414.8223812;SARM1;protein_coding
16;ENSG00000004487.16;2679.330057;-0.377546838;0.07924782;24.84099801;4.04E-06;2.96E-05;3015.94081;2809.648586;3046.709631;2083.743499;2458.082943;2241.213152;2898.019242;2744.464784;2816.14787;KDM1A;protein_coding
17;ENSG00000004534.15;1909.583204;-0.199774177;0.105859251;11.87656288;0.002636557;0.009463616;1988.843244;2020.688132;2548.338372;1866.199958;2039.933605;1704.84515;1682.842022;1538.050223;1796.508124;RBM6;protein_coding
18;ENSG00000004779.10;944.982522;0.448893243;0.10353792;18.82486584;8.17E-05;0.000443493;758.862209;770.9551319;861.6285325;1279.191975;967.5658095;1073.823972;913.7306293;932.2761033;946.8083357;NDUFAB1;protein_coding
19;ENSG00000004799.8;398.7077794;-1.075400989;0.10249739;241.1412896;4.33E-53;6.07E-51;687.6579143;708.7549302;623.5178198;304.7407446;296.4096572;297.0151411;212.2334247;227.9353468;230.1050359;PDK4;protein_coding
20;ENSG00000005059.16;76.70870268;0.750190773;0.176870492;18.49515075;9.63E-05;0.00051269;58.52407781;54.83438836;55.37458435;116.8622325;91.04010899;106.6208199;56.345157;81.11212793;69.66482737;MCUB;protein_coding
21;ENSG00000005156.12;437.1250943;-0.427816504;0.109619412;21.47008338;2.18E-05;0.000135707;497.4546614;510.6963931;406.4494491;333.5068326;363.10183;345.9736808;485.5074361;516.4481057;474.9874594;LIG3;protein_coding
22;ENSG00000005194.15;1117.014578;0.361290119;0.078733897;22.56095403;1.26E-05;8.30E-05;957.8440735;936.2767207;970.1627179;1287.282438;1160.232087;1266.394228;1119.390452;1180.746166;1174.802316;CIAPIN1;protein_coding
23;ENSG00000005206.17;1021.18638;0.016903197;0.095419438;36.19263535;1.38E-08;1.54E-07;1013.441947;1171.164325;1237.068214;1218.962979;1071.309189;1127.134381;787.893112;736.1695661;827.533707;SPPL2B;protein_coding
24;ENSG00000005243.10;318.3247161;0.448075052;0.120115636;37.9013577;5.89E-09;6.85E-08;285.79258;349.4669229;272.442955;417.1082758;427.6767911;401.4600258;215.0506825;232.04229;263.8819219;COPZ2;protein_coding
25;ENSG00000005249.13;412.9177729;-0.368738365;0.119578242;24.11750225;5.79E-06;4.12E-05;426.2503667;437.8566832;387.6220905;279.5704176;318.6403815;369.9089669;500.5328113;546.2234438;449.6547949;PRKAR2B;protein_coding
26;ENSG00000005302.19;730.0757261;-0.425932159;0.088927395;24.24082446;5.45E-06;3.89E-05;870.0579568;830.7000625;874.9184328;670.6094263;592.8193143;624.4933735;708.0708063;737.1963019;661.81586;MSL3;protein_coding
27;ENSG00000005448.16;260.1050329;0.237263116;0.120890703;13.63898598;0.001092275;0.004376734;212.6374827;199.6953845;238.1107127;278.6714774;236.0691198;270.9039199;297.6902461;292.619702;314.5472509;WDR54;protein_coding
28;ENSG00000005486.17;1612.553623;0.607570431;0.073302506;69.29126517;8.99E-16;2.19E-14;1196.817391;1319.299016;1243.713165;1968.679147;1944.659072;1896.327439;1652.791272;1596.574164;1694.121938;RHBDD2;protein_coding
29;ENSG00000005513.10;1469.988879;-0.237879124;0.083339391;53.36794557;2.58E-12;4.56E-11;1669.88702;1804.624274;1865.016001;1485.049292;1522.275311;1451.348711;1050.837178;1143.783677;1237.07845;SOX8;protein_coding
30;ENSG00000005810.18;1798.536219;-0.455349476;0.114051612;17.67097628;0.000145478;0.000739491;2348.766323;2077.977792;1619.152846;1392.458447;1477.813862;1465.492289;2047.207371;2022.669519;1735.287518;MYCBP2;protein_coding
31;ENSG00000005882.12;323.2866748;-0.562598596;0.131536292;31.42890279;1.50E-07;1.42E-06;441.8567875;419.0329379;434.1367413;210.3520184;317.5817755;302.4549788;275.1521833;254.6304775;254.3821727;PDK2;protein_coding
32;ENSG00000005884.18;970.4735159;1.101775217;0.092616176;149.9135823;2.80E-33;1.92E-31;622.3060274;626.0941358;682.2148792;1316.048526;1578.381424;1386.070658;845.177355;801.8806571;876.0879806;ITGA3;protein_coding
33;ENSG00000005889.15;574.0837261;-0.706716578;0.103090679;65.38642862;6.33E-15;1.44E-13;658.3958754;663.7416263;612.4429029;419.8050966;349.3399531;396.0201881;731.547955;707.4209638;628.038974;ZFX;protein_coding
34;ENSG00000006015.17;328.3431044;0.347511642;0.127442711;20.6493715;3.28E-05;0.000196064;314.0792176;302.8167716;338.8924562;431.4913198;340.8711057;444.9787278;246.9796048;232.04229;302.9364463;REX1BD;protein_coding
35;ENSG00000006042.12;534.2787052;-0.293301923;0.093280973;18.98803093;7.53E-05;0.000413032;659.3712767;599.9045772;617.9803614;492.6192568;502.8378113;513.5206834;445.1267403;498.9935971;478.1540424;TMEM98;protein_coding
36;ENSG00000006062.17;141.4644532;0.329176775;0.147871839;12.40906543;0.002020253;0.007485849;116.0727543;150.5899621;143.9739193;150.1230217;192.6662772;177.3387106;116.4466578;109.8607302;116.1080456;MAP3K14;protein_coding
37;ENSG00000006071.14;183.2240199;-0.206624439;0.17038311;12.16515214;0.00228229;0.008343788;160.941214;145.6794198;196.0260286;136.6389179;199.0179127;107.7087874;233.8324015;207.4006309;261.7708665;ABCC8;protein_coding
38;ENSG00000006128.12;1257.284377;0.538554268;0.192775089;39.82803956;2.25E-09;2.76E-08;1303.136133;1065.587666;1595.895521;2292.297637;1507.454828;1710.284988;552.1825386;529.795671;758.9244073;TAC1;protein_coding
39;ENSG00000006327.13;167.0960546;2.675181748;0.16727067;268.9988658;3.87E-59;6.29E-57;33.16364409;48.28699871;32.11725892;346.9909364;422.3837615;329.6541675;83.57864955;84.19233532;123.4967394;TNFRSF12A;protein_coding
40;ENSG00000006432.15;826.96392;-0.506800385;0.106431213;24.544547;4.68E-06;3.40E-05;1012.466546;1001.750617;809.5764232;605.8857283;627.7533096;723.4984205;909.0351995;922.0087453;830.70029;MAP3K9;protein_coding
41;ENSG00000006453.14;28.63697142;2.237079129;0.231943046;99.54697283;2.42E-22;9.58E-21;7.803210375;4.092118535;2.214983374;65.62263823;62.45774919;72.89382583;10.32994545;14.37430115;17.94397069;BAIAP2L1;protein_coding
42;ENSG00000006459.11;454.012315;-0.403653545;0.113169442;13.18240681;0.001372387;0.005351288;532.5691081;525.4280198;470.683967;352.3845779;367.3362537;418.8675066;506.167327;502.0738045;410.6002704;KDM7A;protein_coding
43;ENSG00000006468.14;540.1571873;-0.580550397;0.11797801;33.1203262;6.43E-08;6.48E-07;621.3306261;649.8284233;521.6285846;423.4008576;347.2227413;406.8998636;679.8982278;659.1643814;552.0409806;ETV1;protein_coding
44;ENSG00000006530.18;129.4032759;-0.910740058;0.179072547;25.59472602;2.77E-06;2.09E-05;187.277049;170.232131;143.9739193;51.23959423;92.09871491;96.82911192;159.6446115;132.4489178;130.8854332;AGK;protein_coding
45;ENSG00000006534.16;30.12702904;0.663426454;0.237278038;21.76965772;1.87E-05;0.000118538;23.40963113;40.92118535;25.4723088;33.26078924;67.75077878;41.34276689;15.0253752;11.29409376;12.66633225;ALDH3B1;protein_coding
46;ENSG00000006625.18;272.5997864;0.634639897;0.131258919;24.75959873;4.20E-06;3.07E-05;219.4652918;206.2427741;227.0357958;400.0284111;331.3436525;319.8624596;218.8070263;237.175969;293.4366971;GGCT;protein_coding
47;ENSG00000006638.11;4.086197075;1.055068713;0.251042001;18.75366818;8.47E-05;0.000457913;1.950802594;0.818423707;1.107491687;12.5851635;6.351635511;11.96764305;0.93908595;0;1.055527687;TBXA2R;protein_coding
48;ENSG00000006740.17;153.4228269;0.649472126;0.136012191;24.86359759;3.99E-06;2.93E-05;111.1957478;107.2135056;115.1791355;178.8891097;196.9007008;181.6905808;166.2182131;169.4114064;154.1070424;ARHGAP44;protein_coding
49;ENSG00000006756.16;609.1249485;-0.213381177;0.098790397;56.62212628;5.07E-13;9.63E-12;568.6589561;592.5387638;490.6188174;491.7203166;459.4349686;487.4094622;837.6646674;778.2657338;775.8128503;ARSD;protein_coding
50;ENSG00000007080.11;647.2013369;0.288167368;0.101753683;16.29525783;0.000289421;0.001357396;594.9947911;610.5440854;648.9901286;684.09353;829.9470401;760.4893172;527.7663039;544.1699722;623.8168633;CCDC124;protein_coding
51;ENSG00000007202.15;1643.834546;-0.518915172;0.119902234;18.66264717;8.86E-05;0.000476345;2299.020857;2059.154047;1542.73592;1198.287353;1454.524532;1347.991794;1615.227834;1725.942874;1551.625701;KIAA0100;protein_coding
52;ENSG00000007376.8;297.0825053;0.133366109;0.118183136;13.92726787;0.000945654;0.003852059;277.9893696;302.8167716;351.0748648;314.6290874;351.4571649;347.0616483;252.6141205;223.8284036;252.2711173;RPUSD1;protein_coding
53;ENSG00000007384.15;1150.621104;0.102562461;0.108204735;18.20244539;0.000111529;0.000584455;1142.194919;1198.172307;1317.915108;1191.095831;1516.982281;1185.884629;932.5123483;850.1372396;1020.695274;RHBDF1;protein_coding
54;ENSG00000007402.11;653.0147751;0.257205706;0.093385776;12.69741774;0.001749004;0.006622447;612.5520144;663.7416263;583.6481191;696.6786935;793.9544388;746.3457391;619.796727;588.3196114;572.0960066;CACNA2D2;protein_coding
55;ENSG00000007516.13;97.69442855;1.234335618;0.175955342;51.4729714;6.65E-12;1.13E-10;68.27809078;44.19488017;57.58956773;154.6177229;183.1388239;135.9959437;87.33499334;63.65761939;84.442215;BAIAP3;protein_coding
56;ENSG00000007541.16;688.3649737;0.328032693;0.111179799;18.06124;0.000119688;0.000623;560.8557457;689.9311849;711.0096631;870.1741617;792.8958329;811.623792;578.4769452;518.5015773;661.81586;PIGQ;protein_coding
57;ENSG00000007545.15;638.4810289;0.425396711;0.110998637;14.81012585;0.000608166;0.002609336;506.2332731;549.1623073;581.4331357;845.9027749;675.390576;718.0585828;616.0403832;559.5710091;694.5372184;CRAMP1;protein_coding
58;ENSG00000007866.21;211.7386284;-0.542355667;0.122158106;23.14386867;9.43E-06;6.37E-05;258.4813437;265.169281;273.5504467;177.9901694;172.5527647;176.250743;187.81719;183.7857076;210.0500098;TEAD3;protein_coding
59;ENSG00000007923.16;561.7145607;-0.549479814;0.115535466;22.83733069;1.10E-05;7.31E-05;690.5841182;682.5653716;605.7979528;372.1612634;463.6693923;486.3214947;606.6495237;628.3623075;519.3196222;DNAJC11;protein_coding
60;ENSG00000008056.14;388.3585318;1.083357118;0.13776754;66.94291036;2.91E-15;6.81E-14;198.9818646;281.5377552;290.162822;684.9924702;547.2992598;526.576294;303.3247618;357.3040572;305.0475017;SYN1;protein_coding
61;ENSG00000008083.14;837.691624;-0.376230457;0.08467001;21.99200916;1.68E-05;0.000107449;1021.245158;975.5610587;925.8630504;745.221467;737.8483252;743.0818364;820.7611203;825.4955804;744.1470197;JARID2;protein_coding
62;ENSG00000008118.10;44.36749267;0.984921442;0.203872689;24.35679326;5.14E-06;3.70E-05;26.33583502;22.09744009;37.65471736;71.91521997;71.98520245;62.01415033;37.563438;34.90901708;34.83241369;CAMK1G;protein_coding
63;ENSG00000008128.23;33.03834991;0.304511047;0.223546603;19.79079205;5.04E-05;0.000288992;28.28663761;42.55803276;47.62214254;41.35125148;51.87169;38.07886424;13.1472033;14.37430115;20.05502606;CDK11A;protein_coding
64;ENSG00000008226.20;10.12464816;0.817085172;0.264913288;14.58796045;0.000679618;0.0028739;6.827809078;8.184237069;9.967425183;16.18092449;25.40654204;14.14357815;0;5.133678983;5.277638437;DLEC1;protein_coding
65;ENSG00000008283.16;307.808972;1.133057242;0.113920012;99.06711994;3.08E-22;1.21E-20;198.0064633;171.8689785;183.84362;457.5605871;421.3251555;417.7795391;330.5582544;288.5127588;300.8253909;CYB561;protein_coding
66;ENSG00000008294.21;6839.207482;-0.361147105;0.095155524;17.89705849;0.000129928;0.000667497;8777.636271;8362.653437;6905.210669;5999.527226;5884.790301;6543.036844;6417.713382;6806.231595;5856.06761;SPAG9;protein_coding
67;ENSG00000008311.15;901.8798115;-0.856713977;0.099178323;85.20199664;3.15E-19;1.01E-17;1221.202424;1143.337919;1395.439526;705.668096;685.9766352;604.9099576;761.5987054;764.9181684;833.8668731;AASS;protein_coding
68;ENSG00000008324.11;251.1353176;0.508708121;0.149636355;12.07346278;0.002389356;0.008687714;175.5722334;163.6847414;255.8305797;346.9909364;271.0031151;273.079855;257.3095503;242.309648;274.4371987;SS18L2;protein_coding
69;ENSG00000008394.13;239.1539331;-0.638889361;0.141934166;24.61576752;4.52E-06;3.28E-05;261.4075476;246.3455358;311.2051641;190.5753329;140.7945872;174.0748079;237.5887453;288.5127588;301.8809186;MGST1;protein_coding
70;ENSG00000008441.16;34.76785677;0.729495316;0.237268896;29.72456059;3.51E-07;3.14E-06;35.11444669;52.37911724;17.71986699;47.64383323;64.57496103;58.75024768;16.9035471;8.213886372;11.61080456;NFIX;protein_coding
71;ENSG00000008513.16;755.5075967;-0.886552592;0.120969424;54.01588425;1.86E-12;3.35E-11;1037.82698;956.7373134;873.8109411;448.5711846;526.1271415;513.5206834;949.4158954;828.5757878;664.9824431;ST3GAL1;protein_coding
72;ENSG00000008517.16;77.90047748;3.004878407;0.189530059;336.8627094;7.10E-74;1.71E-71;15.60642075;20.46059267;15.50488362;224.7350624;200.0765186;180.6026132;15.96446115;12.32082956;15.83291531;IL32;protein_coding
73;ENSG00000008710.19;2026.263284;0.045206285;0.082580617;29.3969607;4.14E-07;3.65E-06;2019.080685;2190.920263;2333.484985;2297.691278;2153.204438;2257.532666;1761.725242;1535.996752;1686.733245;PKD1;protein_coding
74;ENSG00000008735.14;2240.336959;0.150383371;0.067952201;24.23049339;5.48E-06;3.91E-05;1990.794047;1981.403794;1989.05507;2213.190895;2246.361759;2194.430548;2620.988886;2536.037418;2390.770212;MAPK8IP2;protein_coding
75;ENSG00000009335.18;992.9615874;0.476256212;0.107329096;19.77729285;5.07E-05;0.000290604;904.1970022;873.2580953;672.247454;1188.39901;1127.415303;1176.092921;1003.88288;1076.019115;915.142505;UBE3C;protein_coding
76;ENSG00000009413.15;1312.036773;-0.656333324;0.120902416;47.34962039;5.23E-11;7.94E-10;1646.477389;1480.528486;1130.749012;836.0144322;913.5769076;906.2769689;1753.273469;1724.916138;1416.518157;REV3L;protein_coding
77;ENSG00000009724.17;107.2698339;-0.55522128;0.162830342;12.4739036;0.001955808;0.007280675;136.5561816;133.4030642;132.8990024;70.11733947;92.09871491;94.65317682;117.3857437;97.53990067;90.77538112;MASP2;protein_coding
78;ENSG00000009844.16;1271.814615;0.317960604;0.071639575;23.67504997;7.23E-06;5.01E-05;1106.105071;1086.048259;1094.201787;1387.963745;1378.304906;1362.135372;1316.598502;1387.120061;1327.853831;VTA1;protein_coding
79;ENSG00000009954.11;1804.087295;-0.54262117;0.100691123;30.56826009;2.30E-07;2.12E-06;2238.545976;2147.543807;1865.016001;1244.133306;1528.626946;1450.260744;1926.065283;2079.139988;1757.4536;BAZ1B;protein_coding
80;ENSG00000010244.18;2530.144676;-0.269243162;0.065774717;16.83585293;0.000220872;0.00106452;2861.827405;2670.516556;2811.921393;2260.834728;2321.522779;2309.755108;2561.826471;2466.219383;2506.878258;ZNF207;protein_coding
81;ENSG00000010256.11;1427.540008;0.311835105;0.079783707;15.28096022;0.000480598;0.002124478;1249.489061;1233.364526;1321.237583;1508.421739;1704.355529;1544.913921;1429.288816;1373.772496;1483.016401;UQCRC1;protein_coding
82;ENSG00000010270.13;1764.616585;0.296942993;0.085270203;16.78127287;0.000226983;0.001091878;1595.756522;1474.79952;1476.286419;2083.743499;1717.0588;1846.280932;1854.694751;1908.701846;1924.226974;STARD3NL;protein_coding
83;ENSG00000010278.14;2087.507209;0.299320671;0.081070626;52.96647869;3.15E-12;5.53E-11;2038.588711;2173.733366;1981.302628;2519.72952;2557.591899;2543.668131;1495.963918;1691.033857;1785.952847;CD9;protein_coding
84;ENSG00000010292.13;756.1877788;-0.911679368;0.10466847;79.3278467;5.95E-18;1.75E-16;1062.212012;1041.034955;1019.999844;487.2256153;622.4602801;485.2335272;703.3753765;740.2765093;643.8718894;NCAPD2;protein_coding
85;ENSG00000010310.9;10.2953152;1.149039334;0.263327577;20.46789331;3.59E-05;0.000212995;0.975401297;2.455271121;6.644950122;26.96820749;15.87908878;19.58341589;6.57360165;5.133678983;8.4442215;GIPR;protein_coding
86;ENSG00000010319.7;3012.045701;-0.134016748;0.103735299;29.14877671;4.68E-07;4.10E-06;3490.961242;3869.507286;3227.230776;2632.097051;3571.736369;3260.638746;2389.973743;2303.995127;2362.270965;SEMA3G;protein_coding
87;ENSG00000010610.10;158.7229538;2.147456155;0.151395787;265.0851161;2.74E-58;4.39E-56;54.62247263;76.11340474;66.44950122;315.5280276;370.5120715;337.2699404;65.7360165;83.16559952;59.1095505;CD4;protein_coding
88;ENSG00000010626.15;85.02074723;0.612956528;0.181398826;21.61935896;2.02E-05;0.000127155;75.10589986;68.74759138;85.2768599;106.9738897;127.0327102;126.2042358;38.50252395;70.84476996;66.49824431;LRRC23;protein_coding
89;ENSG00000010704.18;65.79595538;0.080464316;0.19265762;14.0226202;0.000901627;0.003690828;71.20429467;92.48187888;69.77197628;79.10674197;89.98150307;60.92618278;39.4416099;54.41699722;34.83241369;HFE;protein_coding
90;ENSG00000011009.11;1264.309152;0.610762214;0.116607269;27.55784189;1.04E-06;8.56E-06;840.7959179;980.4716009;1106.384195;1814.061424;1369.836058;1445.908874;1279.97415;1179.71943;1361.630717;LYPLA2;protein_coding
91;ENSG00000011132.12;154.226223;0.208793798;0.136887208;19.13442555;7.00E-05;0.00038741;163.8674179;171.0505547;150.6188694;164.5060657;203.2523363;188.2183861;116.4466578;113.9676734;116.1080456;APBA3;protein_coding
92;ENSG00000011143.16;229.9369548;-0.413540367;0.12143188;18.79499044;8.29E-05;0.000449256;280.9155735;290.540416;279.0879051;191.4742732;223.3658488;203.4499318;184.9999321;198.1600087;217.4387036;MKS1;protein_coding
93;ENSG00000011201.12;217.4626837;-0.9222867;0.144362142;72.11917024;2.19E-16;5.63E-15;401.8653343;353.5590414;270.2279716;147.4262009;172.5527647;165.3710675;138.9847206;149.9034263;157.2736254;ANOS1;protein_coding
94;ENSG00000011243.18;774.6330084;-0.515081018;0.132555363;15.80260155;0.000370262;0.001688197;913.9510152;889.6265694;1033.289744;481.8319738;795.0130448;631.0211788;755.9641897;692.0199269;778.9794334;AKAP8L;protein_coding
95;ENSG00000011275.18;846.1165327;-0.370572592;0.0987098;14.06407193;0.000883132;0.003623746;970.5242904;979.6531772;929.1855254;649.9338005;838.4158874;711.5307775;863.9590739;869.6452197;802.2010425;RNF216;protein_coding
96;ENSG00000011295.16;1592.533039;0.551593974;0.100009479;30.64605338;2.21E-07;2.05E-06;1293.38212;1239.093492;1262.540523;2145.770376;1582.615848;1962.69346;1592.689771;1587.333541;1666.678219;TTC19;protein_coding
97;ENSG00000011304.20;2288.458382;-0.377190235;0.073621482;35.43118513;2.02E-08;2.19E-07;2762.336473;2597.676846;2776.481659;2006.434637;2194.490069;1999.684356;2103.552528;2000.081332;2155.387538;PTBP1;protein_coding
98;ENSG00000011332.19;438.1539446;0.484095072;0.135692656;13.34816014;0.001263234;0.004975037;355.0460721;383.0222948;312.3126557;553.7471938;386.3911602;596.2062172;486.4465221;435.3359777;434.8774072;DPF1;protein_coding
99;ENSG00000011376.12;501.2095152;-0.408584934;0.116502438;28.21608441;7.46E-07;6.36E-06;600.8471989;505.7858509;429.7067746;359.5760999;398.0358253;394.9322205;605.7104377;628.3623075;587.9289219;LARS2;protein_coding
100;ENSG00000011422.12;424.5197551;1.124099632;0.129916478;95.25146001;2.07E-21;7.72E-20;198.9818646;264.3508573;187.1660951;489.0234958;615.0500386;497.2011702;488.324694;536.9828216;543.5967591;PLAUR;protein_coding
101;ENSG00000011426.11;238.9337829;-1.148840416;0.130147264;78.52187574;8.90E-18;2.57E-16;373.5786967;311.0010086;342.2149313;142.9314997;135.5015576;151.2274894;210.3552528;257.7106849;225.8829251;ANLN;protein_coding
102;ENSG00000011465.17;633.897069;0.013118288;0.105614643;37.41300422;7.51E-09;8.63E-08;576.4621665;545.8886125;490.6188174;581.6143415;515.5410823;560.3032881;879.9235351;717.6883218;837.0334562;DCN;protein_coding
103;ENSG00000011638.10;48.20227779;-0.905865602;0.222576655;20.31633598;3.88E-05;0.000227855;56.57327522;67.11074397;42.08468411;16.18092449;28.5823598;31.55105894;72.30961815;69.81803417;49.60980131;TMEM159;protein_coding
104;ENSG00000011677.13;1065.833738;0.030891735;0.084787093;67.06201783;2.74E-15;6.42E-14;953.9424684;903.5397724;822.8663235;966.3607684;888.1703656;918.2446119;1421.776128;1368.638817;1348.964385;GABRA3;protein_coding
105;ENSG00000012048.22;98.52939385;-0.708905981;0.188189384;14.0272371;0.000899548;0.00368357;162.8920166;105.5766582;110.7491687;76.40992122;57.1647196;72.89382583;80.7613917;123.2082956;97.10854725;BRCA1;protein_coding
106;ENSG00000012171.20;5763.929883;1.117712285;0.113793703;112.0830403;4.59E-25;2.08E-23;3858.687531;4545.525268;3297.002752;7531.321412;9692.595789;9357.608895;4233.399462;4521.744448;4837.483392;SEMA3B;protein_coding
107;ENSG00000012660.14;1898.960351;-0.28887357;0.089114908;15.36604186;0.000460581;0.002045763;2115.645413;2005.138082;1887.165835;1770.912292;1427.000778;1695.053442;2064.110918;2048.337914;2077.278489;ELOVL5;protein_coding
108;ENSG00000012817.15;514.1501214;7.386197188;0.20871225;2943.202905;0;0;0;0;0;1583.03378;1640.839174;1403.478139;0;0;0;KDM5D;protein_coding
109;ENSG00000012822.16;1578.280635;0.180654717;0.084231241;37.11054996;8.74E-09;9.96E-08;1534.30624;1739.968801;1605.862946;1965.083386;1805.981697;1741.836047;1288.425923;1192.04026;1331.020414;CALCOCO1;protein_coding
110;ENSG00000012983.11;2308.702267;-0.102546007;0.066103449;25.83053279;2.46E-06;1.88E-05;2634.558903;2479.005408;2536.155963;2401.069407;2334.22605;2353.27381;1955.176948;2033.963613;2050.890297;MAP4K5;protein_coding
111;ENSG00000013016.16;604.9636142;0.675661279;0.107661183;39.62661907;2.48E-09;3.03E-08;437.9551823;478.7778686;440.7816914;644.540159;857.4707939;746.3457391;621.6748989;598.5869694;618.5392249;EHD3;protein_coding
112;ENSG00000013288.9;1406.301711;0.163255725;0.096925217;17.96406331;0.000125647;0.000648147;1426.036696;1582.013025;1288.012832;1463.474726;1632.370326;1708.109053;1241.471626;1225.922541;1089.304573;MAN2B2;protein_coding
113;ENSG00000013293.6;80.66442577;1.123380367;0.177617108;42.20608402;6.84E-10;9.04E-09;49.74546614;41.73960905;35.43973399;123.1548142;93.15732082;131.6440735;84.5177355;82.13886372;84.442215;SLC7A14;protein_coding
114;ENSG00000013297.11;50.19905343;0.170928632;0.211517364;26.91397456;1.43E-06;1.15E-05;22.43422983;36.82906681;28.79478386;47.64383323;28.5823598;51.13447483;75.126876;84.19233532;77.05352119;CLDN11;protein_coding
115;ENSG00000013306.16;1390.384934;0.451807476;0.092868184;24.75641991;4.21E-06;3.08E-05;1062.212012;1212.903934;1303.517716;1716.975877;1687.417834;1552.529693;1272.461462;1275.205859;1430.240017;SLC25A39;protein_coding
116;ENSG00000013364.19;457.636875;0.448194042;0.115357935;57.95214306;2.61E-13;5.08E-12;394.0621239;483.6884108;469.5764753;529.4758071;688.093847;617.9655682;305.2029337;320.3415685;310.3251401;MVP;protein_coding
117;ENSG00000013374.16;742.6417357;-0.315123692;0.083798671;14.15646204;0.000843264;0.003483309;840.7959179;798.781538;828.4037819;649.9338005;654.2184576;663.6602053;787.893112;742.3299809;717.7588275;NUB1;protein_coding
118;ENSG00000013375.16;1046.425808;0.346140885;0.0815677;35.93607909;1.57E-08;1.73E-07;1054.408802;960.0110082;943.5829174;1251.324828;1317.964368;1203.29211;875.2281053;914.8215947;897.1985344;PGM3;protein_coding
