;ensembl_gene_id_version;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;AD3_26.1;AD3_26.2;AD3_26.3;840_26.1;840_26.2;840_26.3;AD2_26.1;AD2_26.2;AD2_26.3;external_gene_name;gene_biotype
14;ENSG00000003436.16;74.73657717;1.153499976;0.227471198;29.495077;3.94E-07;4.14E-06;30.368119;37.33267951;41.30309699;67.79193589;105.5956893;133.2779503;92.55952294;77.89160008;86.50860046;TFPI;protein_coding
15;ENSG00000003987.14;281.3346205;0.433997003;0.192976161;13.03199088;0.001479582;0.006263153;183.9440351;171.9565844;249.4383112;322.9532502;313.6813124;244.1875733;453.111153;329.3970075;263.3423573;MTMR7;protein_coding
16;ENSG00000003989.17;57.38446668;-0.919068967;0.229101932;20.33589517;3.84E-05;0.000259222;91.104357;85.97829221;81.79632933;28.24663996;36.23381497;53.12477739;38.74584681;51.61491571;49.61522673;SLC7A2;protein_coding
17;ENSG00000004139.14;260.5196747;-0.92054712;0.167476144;31.22782166;1.66E-07;1.89E-06;352.2701804;280.560743;349.0516628;184.5447144;179.0985711;131.413923;326.1108773;247.7515954;293.8748045;SARM1;protein_coding
18;ENSG00000004399.12;3097.502262;-1.119355817;0.14796974;55.33107097;9.66E-13;2.61E-11;4307.066935;3997.990588;4640.524427;1644.896;1946.27349;2060.682155;2402.242502;3229.216818;3648.627443;PLXND1;protein_coding
19;ENSG00000004478.8;1110.943549;-0.552151528;0.139819778;16.47377048;0.000264707;0.001415382;1283.269943;1218.402904;1357.333148;829.50966;784.720907;965.5661294;1365.7911;1235.942618;957.9555315;FKBP4;protein_coding
20;ENSG00000004700.16;287.4897366;-1.033263666;0.145790218;62.10715378;3.26E-14;1.05E-12;433.8302714;376.7206751;485.9187881;186.4278237;199.8036083;212.4991096;204.4919693;238.3670653;249.348319;RECQL;protein_coding
21;ENSG00000004799.8;662.5153322;-1.637586972;0.164315121;229.1185106;1.77E-50;4.84E-48;1499.317418;1263.654637;1379.199494;359.6738821;282.6237568;493.9672284;226.0174397;235.5517063;222.6324276;PDK4;protein_coding
22;ENSG00000004948.15;15.17763422;-1.657476812;0.32720617;25.64727645;2.70E-06;2.41E-05;19.95619249;33.93879956;28.34526264;5.649327991;2.070503712;2.796040915;7.533914658;15.95370122;20.35496481;CALCR;protein_coding
23;ENSG00000005059.16;39.3356344;1.354714073;0.251313206;29.75863642;3.45E-07;3.67E-06;13.01490814;24.88845301;15.38742829;54.61017058;80.74964479;52.19276375;38.74584681;37.53812052;36.89337372;MCUB;protein_coding
24;ENSG00000005075.15;344.0857256;0.58610697;0.149590999;15.63313167;0.000403003;0.002038491;253.3568785;298.6614361;247.0087173;431.2320366;462.7575797;344.8450462;318.5769627;347.2276148;393.105258;POLR2J;protein_coding
25;ENSG00000005156.12;433.4907811;-0.585875272;0.142644988;16.75302151;0.000230212;0.001252323;576.994261;455.9112074;538.5599902;338.0181248;340.5978607;342.9810189;382.0771005;411.0424197;515.2350468;LIG3;protein_coding
26;ENSG00000005249.13;154.8475921;-1.128723195;0.243469672;25.33146001;3.16E-06;2.78E-05;185.6793562;150.4620114;218.6634547;66.85038123;66.2561188;90.40532293;289.5175776;221.4749111;104.3191947;PRKAR2B;protein_coding
27;ENSG00000005302.19;583.1023542;-0.399452481;0.115688946;13.59709506;0.001115394;0.004895164;691.5254527;688.957631;681.096168;495.2577539;533.154706;513.5395148;603.7894462;554.6257307;485.9747849;MSL3;protein_coding
28;ENSG00000005379.17;615.8908798;0.546714493;0.151545107;18.04138908;0.000120882;0.000709664;462.4630694;447.9921542;452.7143376;815.38634;722.6057957;535.9078421;780.2983039;625.9481596;699.7019155;TSPOAP1;protein_coding
29;ENSG00000005471.17;28.89621447;-0.020868837;0.27422149;15.22905972;0.000493233;0.0024223;43.38302714;38.46397283;37.25377376;35.77907728;17.59928156;46.60068192;12.91528227;14.07679519;13.99403831;ABCB4;protein_coding
30;ENSG00000005513.10;1642.861783;-0.461899023;0.12370107;26.46386502;1.79E-06;1.66E-05;2116.224064;2159.638945;1992.267031;1487.656371;1521.820229;1436.233017;1133.316019;1359.818416;1578.781958;SOX8;protein_coding
31;ENSG00000005801.18;1139.663579;0.565928094;0.159014595;12.78243981;0.00167621;0.006984894;898.8963224;972.912254;880.3228711;1640.188227;1495.938932;1071.815684;994.4767348;984.4372106;1317.983972;ZNF195;protein_coding
32;ENSG00000005882.12;223.9411693;-0.834617776;0.137955843;63.32631816;1.77E-14;5.94E-13;325.3727036;307.7117827;365.2489557;182.661605;179.0985711;172.4225231;162.5173019;161.4139182;159.0231626;PDK2;protein_coding
33;ENSG00000005884.18;872.0289037;1.545363297;0.146629417;149.818757;2.93E-33;3.99E-31;509.3167387;464.9615539;559.616471;1663.727093;1792.020963;1277.790698;458.4925206;535.8566704;586.4774237;ITGA3;protein_coding
34;ENSG00000005889.15;501.014675;-0.701894483;0.115230819;51.59763565;6.25E-12;1.50E-10;570.9206372;571.3031259;548.2783659;336.1350155;319.8928236;369.0774008;628.5437372;591.2253982;573.7555707;ZFX;protein_coding
35;ENSG00000005981.13;18.44166495;-0.681238713;0.293099807;15.7108496;0.000387643;0.001969589;35.57408226;29.41362628;28.34526264;14.12331998;10.35251856;17.70825913;9.686461703;13.13834218;7.633111805;ASB4;protein_coding
36;ENSG00000006042.12;653.0158917;-0.451819821;0.127830887;15.77034685;0.000376281;0.001918414;826.0128368;823.5815359;739.4064226;520.6797298;555.9302468;633.7692741;520.9163849;651.286391;605.5602032;TMEM98;protein_coding
37;ENSG00000006071.14;112.5206391;0.375392496;0.198167059;12.95106478;0.001540678;0.00648945;74.61880669;79.1905323;89.08511116;116.7527785;142.8647562;81.08518654;148.5257461;130.4449688;150.1178655;ABCC8;protein_coding
38;ENSG00000006118.14;4836.044318;-0.533857094;0.156740531;12.9704964;0.001525782;0.006432399;5951.283664;5608.952273;6479.72704;4421.540708;4630.681553;2978.715588;4132.890327;4094.470496;5226.137216;TMEM132A;protein_coding
39;ENSG00000006128.12;374.4190631;2.096268827;0.166477408;176.7695664;4.12E-39;7.21E-37;158.7818793;149.3307181;149.015095;747.5944041;639.7856472;825.7640837;301.3565863;193.3213207;204.8218334;TAC1;protein_coding
40;ENSG00000006210.7;19.4120276;1.052493841;0.287582722;13.84490554;0.00098541;0.004403163;7.808944886;10.18163987;12.1479697;23.53886663;39.33957054;28.89242279;17.22037636;21.5844193;13.99403831;CX3CL1;protein_coding
41;ENSG00000006327.13;191.881708;1.976368848;0.221649503;78.84414553;7.57E-18;3.73E-16;59.00091692;88.24087885;58.31025457;298.4728289;421.3475055;353.233169;89.33070237;156.7216532;202.2774628;TNFRSF12A;protein_coding
42;ENSG00000006459.11;368.6939787;-0.45519698;0.132577144;12.61433638;0.001823189;0.007507822;461.5954088;410.6594746;447.0452851;324.8363595;292.9762753;326.2047735;400.3737504;341.5968967;312.957584;KDM7A;protein_coding
43;ENSG00000006468.14;388.9219281;-0.011666923;0.181798712;18.43580147;9.92E-05;0.000599208;459.8600877;467.2241406;462.4327134;431.2320366;316.787068;578.7804695;271.2209277;300.3049641;212.4549452;ETV1;protein_coding
44;ENSG00000006607.14;549.5506692;-0.590271144;0.147066379;28.17014343;7.64E-07;7.59E-06;786.9681124;600.7167522;830.9211277;489.6084259;432.7352759;493.0352147;418.6704003;500.1954559;393.105258;FARP2;protein_coding
45;ENSG00000006625.18;322.6320961;0.678798795;0.153813085;20.92737291;2.86E-05;0.000199774;226.4594017;259.06617;214.6141314;364.3816554;332.3158459;472.5309147;323.9583303;370.6889401;339.6734753;GGCT;protein_coding
46;ENSG00000006638.11;5.226573285;1.362845925;0.337231938;17.32100853;0.000173297;0.000976282;0;3.393879956;1.619729294;13.18176531;16.5640297;8.388122746;1.076273523;2.815359039;0;TBXA2R;protein_coding
47;ENSG00000006652.14;937.47887;0.492965364;0.128278278;15.54509914;0.000421138;0.002114043;794.7770573;816.793776;765.3220913;1225.904174;1164.658338;1008.438757;781.3745774;852.1153358;1027.925723;IFRD1;protein_coding
48;ENSG00000006740.17;91.25096182;0.754766715;0.201013975;15.40221277;0.000452326;0.002245961;54.6626142;57.69595925;71.26808892;134.6423171;120.0892153;88.54129565;110.8561728;95.72220732;87.78078576;ARHGAP44;protein_coding
49;ENSG00000006756.16;447.5312812;-0.241573262;0.123508496;12.33606045;0.002095359;0.008456068;434.697932;416.3159412;489.1582467;341.7843435;389.2546979;402.6298918;527.3740261;518.9645162;507.601935;ARSD;protein_coding
50;ENSG00000007202.15;1414.858148;-0.668196702;0.137997488;31.09574485;1.77E-07;2.01E-06;1974.795396;1521.589513;2186.634547;1214.605518;1046.639627;1189.249403;1106.409181;1236.881071;1256.919077;KIAA0100;protein_coding
51;ENSG00000007237.18;6225.44092;-0.659204267;0.155274827;31.33801543;1.57E-07;1.80E-06;8838.85795;7527.625742;9597.70593;4588.195883;4641.034072;6370.313219;4039.25453;5626.025813;4799.95514;GAS7;protein_coding
52;ENSG00000007372.23;20.0840056;-0.139571928;0.280407061;28.86739422;5.39E-07;5.52E-06;35.57408226;27.15103965;32.39458587;19.77264797;26.91654826;21.43631368;6.457641135;4.692265065;6.360926504;PAX6;protein_coding
53;ENSG00000007392.16;3072.461792;0.713415063;0.154714879;21.37617895;2.28E-05;0.00016366;2252.446769;2430.018048;2054.626609;4469.559996;4077.857062;2988.967738;2862.88757;2798.466885;3717.325449;LUC7L;protein_coding
54;ENSG00000007516.13;89.32057067;1.264274992;0.192176344;43.32390598;3.91E-10;7.09E-09;51.19197203;46.38302606;47.78201417;121.4605518;160.4640377;119.2977457;93.63579646;83.52231815;80.14767395;BAIAP3;protein_coding
55;ENSG00000007545.15;631.8370933;0.504855459;0.116121101;21.26554108;2.41E-05;0.000172139;507.5814176;524.9200998;464.0524427;751.3606228;756.7691069;653.3415605;648.9929341;714.1627429;665.3529123;CRAMP1;protein_coding
56;ENSG00000007923.16;461.0575847;-0.773427382;0.132059377;37.01160101;9.18E-09;1.33E-07;622.1126093;558.8588994;660.8495518;391.6867407;354.0561348;298.2443643;411.1364856;425.1192149;427.4542611;DNAJC11;protein_coding
57;ENSG00000007944.15;369.2490694;-0.432171871;0.127251598;23.75504745;6.94E-06;5.59E-05;451.1834823;449.1234475;499.6864871;338.0181248;330.2453421;345.7770599;266.9158336;333.1508196;309.1410281;MYLIP;protein_coding
58;ENSG00000008056.14;152.9622674;1.612883629;0.183039429;77.61940399;1.40E-17;6.66E-16;62.47155909;76.92794566;58.31025457;237.2717756;251.5662011;221.8192459;173.2800371;179.2445255;115.7688624;SYN1;protein_coding
59;ENSG00000008083.14;849.182866;-0.574735478;0.109980896;32.7199676;7.85E-08;9.53E-07;1078.502055;1000.063294;1146.76834;662.8544843;690.5129881;774.5033335;751.2389187;772.3468297;765.8555511;JARID2;protein_coding
60;ENSG00000008118.10;27.20137531;1.117510383;0.268256057;18.71689508;8.62E-05;0.000528418;15.61788977;15.83810646;17.81702223;59.31794391;39.33957054;36.3485319;25.83056454;16.89215423;17.81059421;CAMK1G;protein_coding
61;ENSG00000008130.15;585.0697735;-0.396522639;0.111674656;15.48593091;0.000433783;0.002168825;743.5850853;661.8065914;676.2369801;507.4979645;498.9913947;554.5481149;528.4502996;564.0102608;530.5012705;NADK;protein_coding
62;ENSG00000008196.13;512.9539694;0.268520453;0.142819565;18.65276896;8.90E-05;0.000543675;542.2878393;559.9901927;459.1932548;615.776751;632.5388842;626.313165;314.2718686;408.2270606;457.9867083;TFAP2B;protein_coding
63;ENSG00000008256.16;1241.566571;-0.333896239;0.101456524;15.41118374;0.000450302;0.002237312;1506.258702;1444.661568;1401.875704;1172.235558;1100.472723;1146.376775;1034.298855;1175.881625;1192.037627;CYTH3;protein_coding
64;ENSG00000008283.16;147.8991492;1.207416377;0.172464342;49.41862766;1.86E-11;4.22E-10;83.29541212;91.6347588;88.27524651;216.557573;217.4028898;230.2073687;168.974943;112.6143616;122.1297889;CYB561;protein_coding
65;ENSG00000008294.21;5398.571905;-0.55473856;0.114959362;37.44028115;7.41E-09;1.09E-07;7150.390534;6457.422262;7499.34663;4510.988401;4205.19304;5335.77808;4242.670226;4574.958438;4610.39953;SPAG9;protein_coding
66;ENSG00000008300.17;1578.277181;0.474383971;0.117162082;17.39345782;0.000167132;0.00094549;1296.284851;1219.534197;1318.459645;1926.420845;1923.497949;1569.510967;1764.012303;1506.217086;1680.556782;CELSR3;protein_coding
67;ENSG00000008324.11;283.084044;0.878855595;0.136322265;45.18051201;1.55E-10;2.99E-09;166.5908242;181.006931;203.2760264;366.2647648;354.0561348;342.0490053;285.2124835;313.4433063;335.8569194;SS18L2;protein_coding
68;ENSG00000008513.16;1664.98726;-1.451490397;0.126460952;134.4735457;6.30E-30;7.31E-28;2825.102728;2260.32405;2835.336129;1003.697273;902.7396186;839.7442882;1437.901426;1324.157201;1555.882623;ST3GAL1;protein_coding
69;ENSG00000008517.16;72.66463812;3.347742572;0.224605597;274.5103709;2.46E-60;9.14E-58;12.1472476;15.83810646;6.478917175;186.4278237;185.3100823;185.470714;17.22037636;23.46132532;21.62715011;IL32;protein_coding
70;ENSG00000008735.14;1469.352421;0.019927888;0.128543909;15.21564828;0.000496551;0.002436572;1260.710769;1274.96757;1345.995043;1434.92931;1382.061228;1162.221007;2077.207899;1692.030782;1594.048182;MAPK8IP2;protein_coding
71;ENSG00000009413.15;1197.732586;-1.044142564;0.14716232;49.56401165;1.73E-11;3.94E-10;1746.600673;1305.51249;1948.53434;849.282308;750.5575958;706.4663379;1065.510787;1151.481847;1255.646892;REV3L;protein_coding
72;ENSG00000009694.13;125.23074;0.790432389;0.167686101;44.48123136;2.19E-10;4.13E-09;98.04564135;114.2606252;107.711998;202.434253;197.7331045;164.0344004;85.02560828;71.32242898;86.50860046;TENM1;protein_coding
73;ENSG00000009724.17;77.09413989;-1.821379241;0.226563296;65.56567555;5.79E-15;2.02E-13;150.9729345;119.9170918;127.1487496;22.59731196;35.19856311;31.68846371;73.18659953;83.52231815;49.61522673;MASP2;protein_coding
74;ENSG00000009954.11;1354.247285;-0.538718315;0.130674285;17.64637923;0.000147278;0.00084401;1706.688288;1351.895516;1897.512868;1146.813582;1123.248264;1069.951657;1397.003032;1272.542286;1222.570074;BAZ1B;protein_coding
75;ENSG00000010292.13;770.3376991;-0.601618124;0.134892482;22.8261029;1.11E-05;8.52E-05;976.1181108;843.9448157;1124.901995;671.3284763;599.4108248;616.9930286;612.3996343;734.8087091;753.1336981;NCAPD2;protein_coding
76;ENSG00000010310.9;53.71802471;1.336751185;0.234812266;33.79740399;4.58E-08;5.83E-07;29.50045846;15.83810646;26.72553335;90.38924786;72.46762994;81.08518654;45.20348795;49.73800969;72.51456215;GIPR;protein_coding
77;ENSG00000010319.7;1861.456683;-0.764432694;0.14965086;38.89146905;3.59E-09;5.54E-08;2670.659151;2385.897609;2870.970173;1550.740534;1495.938932;1383.108239;1108.561728;1527.801505;1759.432271;SEMA3G;protein_coding
78;ENSG00000010404.18;38.98939213;-0.939461339;0.259241225;23.95268939;6.29E-06;5.11E-05;67.67752235;44.12043942;84.22592327;24.48042129;25.88129641;29.82443643;31.21193215;24.39977834;19.08277951;IDS;protein_coding
79;ENSG00000010610.10;46.06001349;1.991040003;0.239031875;101.7505431;8.04E-23;6.21E-21;18.2208714;29.41362628;17.81702223;84.73991987;110.7719486;110.909623;13.99155579;15.95370122;12.72185301;CD4;protein_coding
80;ENSG00000010626.15;98.36576054;0.598237515;0.176881477;15.64425924;0.000400767;0.002028474;93.70733863;79.1905323;77.7470061;122.4021065;137.6884969;131.413923;72.11032601;80.70695911;90.32515636;LRRC23;protein_coding
81;ENSG00000010704.18;58.27594697;0.4257222;0.237052232;12.9969684;0.00150572;0.006364736;72.8834856;59.95854588;45.35242022;82.85681054;66.2561188;87.60928201;22.60174397;48.79955667;38.16555903;HFE;protein_coding
82;ENSG00000011009.11;1085.863567;0.388865434;0.111666142;15.77603723;0.000375212;0.001913784;845.9690293;988.7503604;845.4986913;1123.274716;1167.764094;1263.810494;1202.197525;1231.250353;1104.256841;LYPLA2;protein_coding
83;ENSG00000011028.14;326.6688017;0.747597152;0.140531148;150.0224837;2.65E-33;3.62E-31;330.5786668;304.3179027;319.0866709;497.1408632;583.8820469;506.0834057;107.6273523;153.9062941;137.3960125;MRC2;protein_coding
84;ENSG00000011105.14;507.2813373;-0.961744298;0.149430348;42.14047953;7.07E-10;1.23E-08;641.2011412;581.4847657;719.9696711;284.3495089;286.7647642;386.78566;570.424967;599.6714753;494.880082;TSPAN9;protein_coding
85;ENSG00000011201.12;190.2189505;-1.381198305;0.158609519;134.8940721;5.11E-30;6.02E-28;360.0791253;311.1056626;372.5377376;119.5774425;105.5956893;135.1419776;89.33070237;107.9220965;110.6801212;ANOS1;protein_coding
86;ENSG00000011405.13;1242.447053;-0.399857038;0.122197526;26.30729754;1.94E-06;1.78E-05;1624.260536;1381.309142;1682.898736;1158.112238;1080.802938;1240.510153;963.2648027;926.2531238;1124.611806;PIK3C2A;protein_coding
87;ENSG00000011422.12;237.3011011;1.2621684;0.212450544;36.6239597;1.11E-08;1.59E-07;146.6346317;150.4620114;114.1909152;354.0245541;391.3252017;391.4457281;107.6273523;224.2902701;255.7092455;PLAUR;protein_coding
88;ENSG00000011465.17;278.6701912;-1.382183472;0.185784977;95.44844054;1.88E-21;1.28E-19;339.2552723;286.2172096;250.2481759;125.2267705;75.57338551;115.5696912;516.6112908;413.8577787;385.4721462;DCN;protein_coding
89;ENSG00000011523.14;606.5374998;-0.502318156;0.137149989;13.82111039;0.000997204;0.004447511;732.3054982;628.9990851;736.166964;468.8942233;468.9690909;517.2675693;739.39991;632.5173307;534.3178264;CEP68;protein_coding
90;ENSG00000011638.10;26.86252627;-1.127643709;0.295864324;14.04785304;0.000890323;0.004032808;43.38302714;35.07009288;36.44390911;13.18176531;5.176259281;19.57228641;39.82212033;30.03049641;19.08277951;TMEM159;protein_coding
91;ENSG00000012211.13;40.83319815;0.511250514;0.23237561;13.70902255;0.001054687;0.00466801;42.5153666;39.59526615;36.44390911;50.84395192;69.36187437;50.32873648;22.60174397;29.0920434;26.71589132;PRICKLE3;protein_coding
92;ENSG00000012232.9;1476.668321;-0.548199646;0.148213334;13.92716398;0.000945703;0.004256111;1732.718104;1613.224272;2059.485797;1066.781436;1147.059057;1378.448171;1409.918315;1678.89244;1203.487295;EXTL3;protein_coding
93;ENSG00000012660.14;1489.485059;-0.585919555;0.165487932;12.54203864;0.001890301;0.007749452;1750.071315;1771.605337;1799.519245;985.8077344;928.6209151;1512.658135;1801.681877;1504.34018;1351.060789;ELOVL5;protein_coding
94;ENSG00000012817.15;525.8307191;7.906582217;0.264173604;1862.728599;0;0;0;0;0;1728.694365;1662.614481;1341.167626;0;0;0;KDM5D;protein_coding
95;ENSG00000013288.9;1223.924152;-0.195952781;0.138533168;17.21106238;0.00018309;0.001023362;1386.521548;1445.792861;1559.79931;1061.132108;1209.174168;1482.833699;836.264527;1052.944281;980.854867;MAN2B2;protein_coding
96;ENSG00000013293.6;37.86969875;1.213873309;0.247686097;25.79471346;2.50E-06;2.25E-05;20.82385303;12.4442265;19.43675152;68.73349056;44.51582982;54.98880467;39.82212033;43.1688386;36.89337372;SLC7A14;protein_coding
97;ENSG00000013297.11;21.76204195;0.535743453;0.290103926;18.94510597;7.69E-05;0.000478459;12.1472476;10.18163987;5.669052528;17.88953864;20.70503712;26.09638188;30.13565863;45.04574462;27.98807662;CLDN11;protein_coding
98;ENSG00000013364.19;393.6102024;0.105486841;0.149062699;25.40727747;3.04E-06;2.69E-05;444.242198;431.0227544;447.0452851;464.1864499;504.167654;431.5223146;212.0258839;274.9667328;333.3125488;MVP;protein_coding
99;ENSG00000013523.10;705.307567;-0.356776927;0.121234778;12.34272338;0.00208839;0.008430804;913.6465517;783.9862698;804.1955943;659.0882656;647.0324102;618.8570559;583.3402492;613.7482705;723.8734362;ANGEL1;protein_coding
100;ENSG00000015592.16;1695.422933;0.428365141;0.174618656;16.1274088;0.000314759;0.001643486;1216.460081;1160.706945;1312.790593;1982.914125;1906.933919;1360.739912;2770.328047;1857.198513;1690.734265;STMN4;protein_coding
101;ENSG00000016082.15;1682.388715;0.323042419;0.158013107;27.23436129;1.22E-06;1.17E-05;1246.8282;1143.737545;1250.431015;1779.538317;1785.809452;1195.773498;2675.615977;2030.81232;2032.952111;ISL1;protein_coding
102;ENSG00000017260.19;1953.804532;0.368337212;0.109046126;15.05783306;0.00053732;0.002609183;1711.894251;1632.456259;1976.879603;2434.860364;2253.743291;2230.308637;1782.308953;1675.138628;1886.650801;ATP2C1;protein_coding
103;ENSG00000017797.13;432.8175384;-0.66204597;0.151883565;18.82116181;8.19E-05;0.000504766;570.0529767;501.1629401;539.3698548;300.3559382;284.6942605;398.9018373;461.7213412;470.1649595;368.9337372;RALBP1;protein_coding
104;ENSG00000018189.13;3324.033457;0.40172959;0.13275869;13.71954121;0.001049155;0.004649578;2673.262133;2588.399113;2725.194537;3730.439583;3748.646971;3313.308485;4506.357239;3516.38344;3114.309616;RUFY3;protein_coding
105;ENSG00000018408.14;2595.217832;-0.931976648;0.185458659;39.90892812;2.16E-09;3.48E-08;4296.655008;3624.663793;4174.04239;1632.655789;1366.53245;2700.975524;1722.037636;2096.504031;1742.893862;WWTR1;protein_coding
106;ENSG00000018610.14;264.0116832;-0.599806132;0.192201852;19.64055814;5.43E-05;0.000351626;267.2394472;281.6920363;270.4947921;150.6487464;148.0410154;229.2753551;416.5178532;364.119769;248.0761337;CXorf56;protein_coding
107;ENSG00000018625.15;560.8418409;-0.639249492;0.180726482;47.14816485;5.78E-11;1.20E-09;961.3678815;769.2794566;837.4000449;478.3097699;351.9856311;669.1857924;355.1702624;328.4585545;296.4191751;ATP1A2;protein_coding
108;ENSG00000019144.19;2919.225239;-0.680897953;0.142310809;36.60623019;1.12E-08;1.60E-07;4314.008219;3612.219566;4182.950901;2701.320334;2628.504463;1905.967891;2175.148789;2167.82646;2585.080531;PHLDB1;protein_coding
109;ENSG00000019485.13;364.1929412;-0.716197021;0.134968166;31.83541092;1.22E-07;1.43E-06;488.4928856;410.6594746;544.2290427;298.4728289;277.4474975;275.876037;318.5769627;329.3970075;334.5847341;PRDM11;protein_coding
110;ENSG00000019549.13;265.0042439;-0.726523689;0.165278756;30.74063278;2.11E-07;2.36E-06;377.4323362;407.2655947;343.3826103;185.486269;216.367638;237.6634778;158.2122078;211.1519279;248.0761337;SNAI2;protein_coding
111;ENSG00000019582.15;6847.890461;3.625172074;0.161463939;805.825576;1.04E-175;1.65E-172;1221.666044;1554.39702;1242.332368;17194.6713;17879.83481;20587.24926;473.5603499;800.5004201;676.80258;CD74;protein_coding
112;ENSG00000020181.18;773.4085476;-1.066626159;0.134352397;63.64250917;1.51E-14;5.09E-13;1160.929806;941.236041;1188.071437;491.4915352;549.7187357;464.1427919;721.1032601;643.7787669;800.2045542;ADGRA2;protein_coding
113;ENSG00000020577.13;972.2042853;-1.140688891;0.164705994;59.91097769;9.78E-14;3.01E-12;1510.597005;1512.539167;1578.426197;520.6797298;576.6352839;814.57992;593.0267109;798.623514;844.7310398;SAMD4A;protein_coding
114;ENSG00000020633.18;5.454915112;2.163079069;0.336118733;48.02419063;3.73E-11;8.14E-10;0;0;0;21.6557573;13.45827413;13.98020458;0;0;0;RUNX3;protein_coding
115;ENSG00000021300.14;1914.584481;-0.78659892;0.178833142;18.89822152;7.88E-05;0.000487895;2400.816722;2760.355697;2236.846155;1049.833452;1189.504383;1806.242431;1561.672881;2257.917949;1968.07066;PLEKHB1;protein_coding
116;ENSG00000021776.11;814.151821;-0.459833586;0.129480564;14.10731665;0.000864241;0.003934142;1034.251367;840.5509357;1064.162146;773.0163801;710.1827734;614.1969877;786.755945;767.6545646;736.5952892;AQR;protein_coding
117;ENSG00000021826.16;699.9246775;-0.361586275;0.141189516;23.03372621;9.96E-06;7.74E-05;905.8376068;805.4808428;954.8304187;661.9129296;627.3626249;725.1066107;446.6535119;524.5952342;647.5423181;CPS1;protein_coding
118;ENSG00000022267.19;1503.714041;0.421778732;0.131625913;13.45303493;0.0011987;0.005211506;1183.488981;1190.120571;1252.050744;1778.596763;1749.575637;1437.16503;1916.843144;1426.44858;1599.136923;FHL1;protein_coding
119;ENSG00000023445.14;53.98611208;1.442766289;0.239636933;61.4550925;4.52E-14;1.44E-12;41.64770606;24.88845301;38.0636384;96.03857585;83.85540036;137.9380185;16.14410284;24.39977834;22.89933542;BIRC3;protein_coding
